chromosome,start,end,y_start,height,path_ID,variant_names
X,52810000,52910000,13,35,path_257,excess|excess
X,52910000,54750000,13,35,path_257,excess|excess
X,54750000,58530000,13,35,path_257,excess|excess
X,58530000,58590000,13,35,path_257,excess|excess
2,10539516,16280000,40,15,path_258,27301|excess
2,234050000,239790000,0,40,path_259,excess|excess
16,55830000,58610000,15,15,path_260,excess|27130
16,58610000,61536508,15,15,path_260,excess|27130
7,1916692,5960000,25,34,path_261,excess|excess
7,280000,1916692,25,34,path_261,excess|excess
20,51105937,51190000,133,21,path_262,24851|27083
20,51190000,51813748,133,21,path_262,24851|27083
20,51813748,52271585,133,21,path_262,24851|27083
20,52271585,52798345,133,21,path_262,24851|27083
20,52798345,52867034,133,21,path_262,24851|27083
20,52867034,53267568,133,21,path_262,24851|27083
20,53267568,53299466,133,21,path_262,24851|27083
20,53299466,53331476,133,21,path_262,24851|27083
20,53331476,53860000,133,21,path_262,24851|27083
20,53860000,55100000,133,21,path_262,24851|27083
20,55100000,55915011,133,21,path_262,24851|27083
20,55915011,56280195,133,21,path_262,24851|27083
20,56280195,56771867,133,21,path_262,24851|27083
8,141912858,142760000,0,13,path_263,excess|27317
8,140260000,141912858,0,13,path_263,excess|27317
8,137493997,140260000,0,13,path_263,excess|27317
8,137330000,137493997,0,13,path_263,excess|27317
8,137111390,137330000,0,13,path_263,excess|27317
8,121020000,121075308,43,15,path_264,12679|14233
8,121075308,121330000,43,15,path_264,12679|14233
8,121330000,121437269,43,15,path_264,12679|14233
8,121437269,121480000,43,15,path_264,12679|14233
8,121480000,121550000,43,15,path_264,12679|14233
8,121550000,121670000,43,15,path_264,12679|14233
8,121670000,121902036,43,15,path_264,12679|14233
8,121902036,121981215,43,15,path_264,12679|14233
8,121981215,122023206,43,15,path_264,12679|14233
8,122023206,122300000,43,15,path_264,12679|14233
8,122300000,122426176,43,15,path_264,12679|14233
8,122426176,122600000,43,15,path_264,12679|14233
8,122600000,122690000,43,15,path_264,12679|14233
8,122690000,122740000,43,15,path_264,12679|14233
8,122740000,122880000,43,15,path_264,12679|14233
8,122880000,122911211,43,15,path_264,12679|14233
8,122911211,122968378,43,15,path_264,12679|14233
8,122968378,123160000,43,15,path_264,12679|14233
8,123160000,123260000,43,15,path_264,12679|14233
8,123260000,123390000,43,15,path_264,12679|14233
8,123390000,123452993,43,15,path_264,12679|14233
8,123452993,123540000,43,15,path_264,12679|14233
8,123540000,123640000,43,15,path_264,12679|14233
8,123640000,123740000,43,15,path_264,12679|14233
8,123740000,123770000,43,15,path_264,12679|14233
8,123770000,123850000,43,15,path_264,12679|14233
8,123850000,123906645,43,15,path_264,12679|14233
8,123906645,124092671,43,15,path_264,12679|14233
8,124092671,124170000,43,15,path_264,12679|14233
8,124170000,124301582,43,15,path_264,12679|14233
8,124301582,124350000,43,15,path_264,12679|14233
8,124350000,124420780,43,15,path_264,12679|14233
8,124420780,124460000,43,15,path_264,12679|14233
8,124460000,124760000,43,15,path_264,12679|14233
8,124760000,124800000,43,15,path_264,12679|14233
8,124800000,125278399,43,15,path_264,12679|14233
8,125278399,125474095,43,15,path_264,12679|14233
8,125474095,125550000,43,15,path_264,12679|14233
8,125550000,125611856,43,15,path_264,12679|14233
8,125611856,125650000,43,15,path_264,12679|14233
8,125650000,126330000,43,15,path_264,12679|14233
8,126330000,126479383,43,15,path_264,12679|14233
8,126479383,126617462,43,15,path_264,12679|14233
8,126617462,126640000,43,15,path_264,12679|14233
3,93500000,97874760,0,29,path_265,excess|3353
3,97874760,97930995,0,29,path_265,excess|3353
3,97930995,99110000,0,29,path_265,excess|3353
14,58569828,64163594,39,17,path_266,27184|27193
6,8780000,14361281,29,29,path_267,6744|6749
1,223790000,229354513,54,21,path_268,excess|27417
8,121075308,121330000,59,15,path_269,12308|14263
8,121330000,121437269,59,15,path_269,12308|14263
8,121437269,121480000,59,15,path_269,12308|14263
8,121480000,121550000,59,15,path_269,12308|14263
8,121550000,121670000,59,15,path_269,12308|14263
8,121670000,121902036,59,15,path_269,12308|14263
8,121902036,121981215,59,15,path_269,12308|14263
8,121981215,122023206,59,15,path_269,12308|14263
8,122023206,122300000,59,15,path_269,12308|14263
8,122300000,122426176,59,15,path_269,12308|14263
8,122426176,122600000,59,15,path_269,12308|14263
8,122600000,122690000,59,15,path_269,12308|14263
8,122690000,122740000,59,15,path_269,12308|14263
8,122740000,122880000,59,15,path_269,12308|14263
8,122880000,122911211,59,15,path_269,12308|14263
8,122911211,122968378,59,15,path_269,12308|14263
8,122968378,123160000,59,15,path_269,12308|14263
8,123160000,123260000,59,15,path_269,12308|14263
8,123260000,123390000,59,15,path_269,12308|14263
8,123390000,123452993,59,15,path_269,12308|14263
8,123452993,123540000,59,15,path_269,12308|14263
8,123540000,123640000,59,15,path_269,12308|14263
8,123640000,123740000,59,15,path_269,12308|14263
8,123740000,123770000,59,15,path_269,12308|14263
8,123770000,123850000,59,15,path_269,12308|14263
8,123850000,123906645,59,15,path_269,12308|14263
8,123906645,124092671,59,15,path_269,12308|14263
8,124092671,124170000,59,15,path_269,12308|14263
8,124170000,124301582,59,15,path_269,12308|14263
8,124301582,124350000,59,15,path_269,12308|14263
8,124350000,124420780,59,15,path_269,12308|14263
8,124420780,124460000,59,15,path_269,12308|14263
8,124460000,124760000,59,15,path_269,12308|14263
8,124760000,124800000,59,15,path_269,12308|14263
8,124800000,125278399,59,15,path_269,12308|14263
8,125278399,125474095,59,15,path_269,12308|14263
8,125474095,125550000,59,15,path_269,12308|14263
8,125550000,125611856,59,15,path_269,12308|14263
8,125611856,125650000,59,15,path_269,12308|14263
8,125650000,126330000,59,15,path_269,12308|14263
8,126330000,126479383,59,15,path_269,12308|14263
8,126479383,126617462,59,15,path_269,12308|14263
10,38770000,38820000,26,10,path_270,excess|18369
10,33278826,38770000,26,10,path_270,excess|18369
1,24350000,29880000,0,34,path_271,excess|excess
3,192536870,193003465,39,13,path_272,2904|excess
3,193003465,197910000,39,13,path_272,2904|excess
6,95830000,101194047,27,15,path_273,excess|27391
9,92670000,97911313,37,16,path_274,27211|excess
7,114650000,114670684,40,52,path_275,27111|7589
7,114180000,114650000,40,52,path_275,27111|7589
7,114100000,114180000,40,52,path_275,27111|7589
7,114050000,114100000,40,52,path_275,27111|7589
7,113850000,114050000,40,52,path_275,27111|7589
7,109445351,113850000,40,52,path_275,27111|7589
1,3990000,9121458,24,25,path_276,excess|27337
15,34870000,39994710,24,30,path_277,excess|27118
8,24982095,30104841,17,23,path_278,27402|16834
20,34470000,34900000,0,25,path_279,excess|excess
20,34210000,34470000,0,25,path_279,excess|excess
20,34120000,34210000,0,25,path_279,excess|excess
20,33821131,34120000,0,25,path_279,excess|excess
20,33505608,33821131,0,25,path_279,excess|excess
20,33200406,33505608,0,25,path_279,excess|excess
20,33095406,33200406,0,25,path_279,excess|excess
20,32950000,33095406,0,25,path_279,excess|excess
20,32815935,32950000,0,25,path_279,excess|excess
20,30020000,32815935,0,25,path_279,excess|excess
20,29800000,30020000,0,25,path_279,excess|excess
7,102330000,105520000,16,71,path_280,excess|27237
7,105520000,107410718,16,71,path_280,excess|27237
8,121437269,121480000,74,26,path_281,14252|14232
8,121480000,121550000,74,26,path_281,14252|14232
8,121550000,121670000,74,26,path_281,14252|14232
8,121670000,121902036,74,26,path_281,14252|14232
8,121902036,121981215,74,26,path_281,14252|14232
8,121981215,122023206,74,26,path_281,14252|14232
8,122023206,122300000,74,26,path_281,14252|14232
8,122300000,122426176,74,26,path_281,14252|14232
8,122426176,122600000,74,26,path_281,14252|14232
8,122600000,122690000,74,26,path_281,14252|14232
8,122690000,122740000,74,26,path_281,14252|14232
8,122740000,122880000,74,26,path_281,14252|14232
8,122880000,122911211,74,26,path_281,14252|14232
8,122911211,122968378,74,26,path_281,14252|14232
8,122968378,123160000,74,26,path_281,14252|14232
8,123160000,123260000,74,26,path_281,14252|14232
8,123260000,123390000,74,26,path_281,14252|14232
8,123390000,123452993,74,26,path_281,14252|14232
8,123452993,123540000,74,26,path_281,14252|14232
8,123540000,123640000,74,26,path_281,14252|14232
8,123640000,123740000,74,26,path_281,14252|14232
8,123740000,123770000,74,26,path_281,14252|14232
8,123770000,123850000,74,26,path_281,14252|14232
8,123850000,123906645,74,26,path_281,14252|14232
8,123906645,124092671,74,26,path_281,14252|14232
8,124092671,124170000,74,26,path_281,14252|14232
8,124170000,124301582,74,26,path_281,14252|14232
8,124301582,124350000,74,26,path_281,14252|14232
8,124350000,124420780,74,26,path_281,14252|14232
8,124420780,124460000,74,26,path_281,14252|14232
8,124460000,124760000,74,26,path_281,14252|14232
8,124760000,124800000,74,26,path_281,14252|14232
8,124800000,125278399,74,26,path_281,14252|14232
8,125278399,125474095,74,26,path_281,14252|14232
8,125474095,125550000,74,26,path_281,14252|14232
8,125550000,125611856,74,26,path_281,14252|14232
8,125611856,125650000,74,26,path_281,14252|14232
8,125650000,126330000,74,26,path_281,14252|14232
8,126330000,126479383,74,26,path_281,14252|14232
5,175430000,180380000,11,36,path_282,excess|excess
4,59790000,64705278,45,13,path_283,excess|4484
1,103990000,104170000,23,11,path_284,excess|excess
1,104170000,104300000,23,11,path_284,excess|excess
1,104300000,108770000,23,11,path_284,excess|excess
8,125650000,126330000,100,35,path_285,excess|27152
8,125611856,125650000,100,35,path_285,excess|27152
8,125550000,125611856,100,35,path_285,excess|27152
8,125474095,125550000,100,35,path_285,excess|27152
8,125278399,125474095,100,35,path_285,excess|27152
8,124800000,125278399,100,35,path_285,excess|27152
8,124760000,124800000,100,35,path_285,excess|27152
8,124460000,124760000,100,35,path_285,excess|27152
8,124420780,124460000,100,35,path_285,excess|27152
8,124350000,124420780,100,35,path_285,excess|27152
8,124301582,124350000,100,35,path_285,excess|27152
8,124170000,124301582,100,35,path_285,excess|27152
8,124092671,124170000,100,35,path_285,excess|27152
8,123906645,124092671,100,35,path_285,excess|27152
8,123850000,123906645,100,35,path_285,excess|27152
8,123770000,123850000,100,35,path_285,excess|27152
8,123740000,123770000,100,35,path_285,excess|27152
8,123640000,123740000,100,35,path_285,excess|27152
8,123540000,123640000,100,35,path_285,excess|27152
8,123452993,123540000,100,35,path_285,excess|27152
8,123390000,123452993,100,35,path_285,excess|27152
8,123260000,123390000,100,35,path_285,excess|27152
8,123160000,123260000,100,35,path_285,excess|27152
8,122968378,123160000,100,35,path_285,excess|27152
8,122911211,122968378,100,35,path_285,excess|27152
8,122880000,122911211,100,35,path_285,excess|27152
8,122740000,122880000,100,35,path_285,excess|27152
8,122690000,122740000,100,35,path_285,excess|27152
8,122600000,122690000,100,35,path_285,excess|27152
8,122426176,122600000,100,35,path_285,excess|27152
8,122300000,122426176,100,35,path_285,excess|27152
8,122023206,122300000,100,35,path_285,excess|27152
8,121981215,122023206,100,35,path_285,excess|27152
8,121902036,121981215,100,35,path_285,excess|27152
8,121670000,121902036,100,35,path_285,excess|27152
8,121550000,121670000,100,35,path_285,excess|27152
7,154370000,159138663,0,52,path_286,excess|excess
4,190680000,190920000,32,10,path_287,excess|27189
4,190613165,190680000,32,10,path_287,excess|27189
4,190585844,190613165,32,10,path_287,excess|27189
4,190540000,190585844,32,10,path_287,excess|27189
4,186160927,190540000,32,10,path_287,excess|27189
8,86550000,86580000,0,29,path_288,excess|15964
8,86140000,86550000,0,29,path_288,excess|15964
8,85940000,86140000,0,29,path_288,excess|15964
8,85780000,85940000,0,29,path_288,excess|15964
8,83500000,85780000,0,29,path_288,excess|15964
8,81848271,83500000,0,29,path_288,excess|15964
11,64362914,69090000,29,10,path_289,27091|excess
X,46820878,49180000,0,22,path_290,excess|26449|excess
X,46820878,49180000,22,22,path_290,excess|26449|excess
3,152145753,152210000,43,17,path_291,3400|3385
3,152210000,152412722,43,17,path_291,3400|3385
3,152412722,155027251,43,17,path_291,3400|3385
3,155027251,156820000,43,17,path_291,3400|3385
19,36800000,41471475,38,15,path_292,excess|27054
3,105793074,110413385,19,14,path_293,27215|27432
6,27785562,30912563,16,11,path_294,6549|6613
6,27714600,27785562,16,11,path_294,6549|6613
6,27623599,27714600,16,11,path_294,6549|6613
6,26762378,27623599,16,11,path_294,6549|6613
6,26301424,26762378,43,11,path_294,6549|6613
16,22620000,22710850,28,20,path_295,excess|27079
16,22710850,23180000,28,20,path_295,excess|27079
16,23180000,27150735,28,20,path_295,excess|27079
8,117030000,117062181,27,72,path_296,12936|12375
8,116751546,117030000,27,72,path_296,12936|12375
8,116680000,116751546,27,72,path_296,12936|12375
8,116540000,116680000,27,72,path_296,12936|12375
8,116294441,116540000,27,72,path_296,12936|12375
8,116240000,116294441,27,72,path_296,12936|12375
8,115910000,116240000,27,72,path_296,12936|12375
8,115854709,115910000,27,72,path_296,12936|12375
8,115501548,115854709,27,72,path_296,12936|12375
8,115280000,115501548,27,72,path_296,12936|12375
8,115210000,115280000,27,72,path_296,12936|12375
8,115060000,115210000,27,72,path_296,12936|12375
8,114732568,115060000,27,72,path_296,12936|12375
8,114500000,114732568,27,72,path_296,12936|12375
8,114464357,114500000,27,72,path_296,12936|12375
8,114440000,114464357,27,72,path_296,12936|12375
8,114280000,114440000,27,72,path_296,12936|12375
8,114150000,114280000,27,72,path_296,12936|12375
8,114033753,114150000,27,72,path_296,12936|12375
8,113320000,114033753,27,72,path_296,12936|12375
8,113290000,113320000,27,72,path_296,12936|12375
8,112980000,113290000,27,72,path_296,12936|12375
8,112924812,112980000,27,72,path_296,12936|12375
8,112810000,112924812,27,72,path_296,12936|12375
8,112710000,112810000,27,72,path_296,12936|12375
8,112600000,112710000,27,72,path_296,12936|12375
8,112574117,112600000,27,72,path_296,12936|12375
8,112540000,112574117,27,72,path_296,12936|12375
11,56470550,60970000,36,13,path_297,19184|excess
8,117030000,117062181,99,133,path_298,12936|12283
8,116751546,117030000,99,133,path_298,12936|12283
8,116680000,116751546,99,133,path_298,12936|12283
8,116540000,116680000,99,133,path_298,12936|12283
8,116294441,116540000,99,133,path_298,12936|12283
8,116240000,116294441,99,133,path_298,12936|12283
8,115910000,116240000,99,133,path_298,12936|12283
8,115854709,115910000,99,133,path_298,12936|12283
8,115501548,115854709,99,133,path_298,12936|12283
8,115280000,115501548,99,133,path_298,12936|12283
8,115210000,115280000,99,133,path_298,12936|12283
8,115060000,115210000,99,133,path_298,12936|12283
8,114732568,115060000,99,133,path_298,12936|12283
8,114500000,114732568,99,133,path_298,12936|12283
8,114464357,114500000,99,133,path_298,12936|12283
8,114440000,114464357,99,133,path_298,12936|12283
8,114280000,114440000,99,133,path_298,12936|12283
8,114150000,114280000,99,133,path_298,12936|12283
8,114033753,114150000,99,133,path_298,12936|12283
8,113320000,114033753,99,133,path_298,12936|12283
8,113290000,113320000,99,133,path_298,12936|12283
8,112980000,113290000,99,133,path_298,12936|12283
8,112924812,112980000,99,133,path_298,12936|12283
8,112810000,112924812,99,133,path_298,12936|12283
8,112710000,112810000,99,133,path_298,12936|12283
8,112600000,112710000,99,133,path_298,12936|12283
8,112574117,112600000,99,133,path_298,12936|12283
1,104300000,108770000,35,36,path_299,excess|excess
8,117030000,117062181,232,18,path_300,12936|excess
8,116751546,117030000,232,18,path_300,12936|excess
8,116680000,116751546,232,18,path_300,12936|excess
8,116540000,116680000,232,18,path_300,12936|excess
8,116294441,116540000,232,18,path_300,12936|excess
8,116240000,116294441,232,18,path_300,12936|excess
8,115910000,116240000,232,18,path_300,12936|excess
8,115854709,115910000,232,18,path_300,12936|excess
8,115501548,115854709,232,18,path_300,12936|excess
8,115280000,115501548,232,18,path_300,12936|excess
8,115210000,115280000,232,18,path_300,12936|excess
8,115060000,115210000,232,18,path_300,12936|excess
8,114732568,115060000,232,18,path_300,12936|excess
8,114500000,114732568,232,18,path_300,12936|excess
8,114464357,114500000,232,18,path_300,12936|excess
8,114440000,114464357,232,18,path_300,12936|excess
8,114280000,114440000,232,18,path_300,12936|excess
8,114150000,114280000,232,18,path_300,12936|excess
8,114033753,114150000,232,18,path_300,12936|excess
8,113320000,114033753,232,18,path_300,12936|excess
8,113290000,113320000,232,18,path_300,12936|excess
8,112980000,113290000,232,18,path_300,12936|excess
8,112924812,112980000,232,18,path_300,12936|excess
8,112810000,112924812,232,18,path_300,12936|excess
8,112710000,112810000,232,18,path_300,12936|excess
8,112600000,112710000,232,18,path_300,12936|excess
11,3350000,7811258,38,12,path_301,19426|excess
3,93500000,97874760,29,12,path_302,excess|3363
12,4742923,7190000,0,10,path_303,excess|27245
12,2866264,4742923,0,10,path_303,excess|27245
12,2829538,2866264,0,10,path_303,excess|27245
3,158180000,162525897,43,24,path_304,3097|3032
12,4742923,7190000,10,18,path_305,excess|20358
12,2866264,4742923,10,18,path_305,excess|20358
22,33090000,37269029,28,17,path_306,excess|27136
12,66451371,70596365,41,11,path_307,27237|20004
17,66250019,66590000,30,31,path_308,22730|excess
17,65750000,66250019,30,31,path_308,22730|excess
17,65445794,65750000,30,31,path_308,22730|excess
17,65286151,65445794,30,31,path_308,22730|excess
17,64043010,65286151,30,31,path_308,22730|excess
17,62460000,64043010,30,31,path_308,22730|excess
8,125611856,125650000,135,57,path_309,10009|27152
8,125550000,125611856,135,57,path_309,10009|27152
8,125474095,125550000,135,57,path_309,10009|27152
8,125278399,125474095,135,57,path_309,10009|27152
8,124800000,125278399,135,57,path_309,10009|27152
8,124760000,124800000,135,57,path_309,10009|27152
8,124460000,124760000,135,57,path_309,10009|27152
8,124420780,124460000,135,57,path_309,10009|27152
8,124350000,124420780,135,57,path_309,10009|27152
8,124301582,124350000,135,57,path_309,10009|27152
8,124170000,124301582,135,57,path_309,10009|27152
8,124092671,124170000,135,57,path_309,10009|27152
8,123906645,124092671,135,57,path_309,10009|27152
8,123850000,123906645,135,57,path_309,10009|27152
8,123770000,123850000,135,57,path_309,10009|27152
8,123740000,123770000,135,57,path_309,10009|27152
8,123640000,123740000,135,57,path_309,10009|27152
8,123540000,123640000,135,57,path_309,10009|27152
8,123452993,123540000,135,57,path_309,10009|27152
8,123390000,123452993,135,57,path_309,10009|27152
8,123260000,123390000,135,57,path_309,10009|27152
8,123160000,123260000,135,57,path_309,10009|27152
8,122968378,123160000,135,57,path_309,10009|27152
8,122911211,122968378,135,57,path_309,10009|27152
8,122880000,122911211,135,57,path_309,10009|27152
8,122740000,122880000,135,57,path_309,10009|27152
8,122690000,122740000,135,57,path_309,10009|27152
8,122600000,122690000,135,57,path_309,10009|27152
8,122426176,122600000,135,57,path_309,10009|27152
8,122300000,122426176,135,57,path_309,10009|27152
8,122023206,122300000,135,57,path_309,10009|27152
8,121981215,122023206,135,57,path_309,10009|27152
8,121902036,121981215,135,57,path_309,10009|27152
8,121670000,121902036,135,57,path_309,10009|27152
8,121550000,121670000,135,57,path_309,10009|27152
7,1916692,5960000,60,27,path_310,27146|excess
15,51189273,55218257,42,12,path_311,27334|27116
5,17580000,21520000,36,27,path_312,excess|27370
5,21520000,21580000,36,27,path_312,excess|27370
7,70431226,72410000,23,32,path_313,excess|7882|excess
7,70431226,72410000,55,32,path_313,excess|7882|excess
17,28970000,29210000,24,30,path_314,22811|excess
17,26650000,28970000,24,30,path_314,22811|excess
17,25337641,26650000,24,30,path_314,22811|excess
17,25310000,25337641,24,30,path_314,22811|excess
17,25260000,25310000,24,30,path_314,22811|excess
8,117062181,117257945,0,11,path_315,10321|12849
8,117257945,117603498,0,11,path_315,10321|12849
8,117603498,117770000,0,11,path_315,10321|12849
8,117770000,117962422,0,11,path_315,10321|12849
8,117962422,117990000,0,11,path_315,10321|12849
8,117990000,118060000,0,11,path_315,10321|12849
8,118060000,118145542,0,11,path_315,10321|12849
8,118145542,118200000,0,11,path_315,10321|12849
8,118200000,118320723,0,11,path_315,10321|12849
8,118320723,118350538,0,11,path_315,10321|12849
8,118350538,118490000,0,11,path_315,10321|12849
8,118490000,118640000,0,11,path_315,10321|12849
8,118640000,118680000,0,11,path_315,10321|12849
8,118680000,118750000,0,11,path_315,10321|12849
8,118750000,118921769,0,11,path_315,10321|12849
8,118921769,119370000,0,11,path_315,10321|12849
8,119370000,119440000,0,11,path_315,10321|12849
8,119440000,119580000,0,11,path_315,10321|12849
8,119580000,119611779,0,11,path_315,10321|12849
8,119611779,119980000,0,11,path_315,10321|12849
8,119980000,120100000,0,11,path_315,10321|12849
8,120100000,120151160,0,11,path_315,10321|12849
8,120151160,120275976,0,11,path_315,10321|12849
8,120275976,120334548,0,11,path_315,10321|12849
8,120334548,120380000,0,11,path_315,10321|12849
8,120380000,120497683,0,11,path_315,10321|12849
8,120497683,120530333,0,11,path_315,10321|12849
8,120530333,120560000,0,11,path_315,10321|12849
8,120560000,120600000,0,11,path_315,10321|12849
8,120600000,120800000,0,11,path_315,10321|12849
8,120800000,120980000,0,11,path_315,10321|12849
7,141810000,142050000,0,13,path_316,excess|7139|excess
7,141760000,141810000,0,13,path_316,excess|7139|excess
7,141281155,141760000,0,13,path_316,excess|7139|excess
7,139983190,141281155,0,13,path_316,excess|7139|excess
7,139983190,141281155,13,13,path_316,excess|7139|excess
7,141281155,141760000,13,13,path_316,excess|7139|excess
9,133220000,137040000,0,49,path_317,excess|excess
10,61260000,61719892,51,14,path_318,18229|18254
10,60902692,61260000,51,14,path_318,18229|18254
10,60694247,60902692,51,14,path_318,18229|18254
10,59000879,60694247,51,14,path_318,18229|18254
10,58846609,59000879,51,14,path_318,18229|18254
10,58430000,58846609,97,14,path_318,18229|18254
10,58375032,58430000,97,14,path_318,18229|18254
10,58250000,58375032,97,14,path_318,18229|18254
10,58077984,58250000,97,14,path_318,18229|18254
10,57906241,58077984,97,14,path_318,18229|18254
7,52760000,56564613,50,15,path_319,excess|7958
3,60000,3850000,40,19,path_320,excess|3700
X,7406535,7620000,0,35,path_321,excess|excess
X,7178196,7406535,0,35,path_321,excess|excess
X,6137575,7178196,0,35,path_321,excess|excess
X,3840000,6137575,0,35,path_321,excess|excess
17,26650000,28970000,54,16,path_322,excess|excess
17,25337641,26650000,54,16,path_322,excess|excess
17,25310000,25337641,54,16,path_322,excess|excess
17,25260000,25310000,54,16,path_322,excess|excess
1,109010000,109494953,36,15,path_323,excess|772
1,109494953,112698253,36,15,path_323,excess|772
3,4360000,8040000,40,46,path_324,3670|3388
3,172173630,172730000,39,40,path_325,27351|3388
3,169201607,172173630,34,40,path_325,27351|3388
3,169060000,169201607,34,40,path_325,27351|3388
8,133447157,133495455,0,16,path_326,27319|27318
8,133495455,137060000,0,16,path_326,27319|27318
8,137060000,137111390,0,16,path_326,27319|27318
10,42590000,42650000,0,42,path_327,excess|excess
10,42650000,46240000,0,42,path_327,excess|excess
8,81754160,81810000,121,64,path_328,15890|15661|15890
8,81424710,81754160,121,64,path_328,15890|15661|15890
8,81380281,81424710,121,64,path_328,15890|15661|15890
8,81210000,81380281,121,64,path_328,15890|15661|15890
8,81160000,81210000,121,64,path_328,15890|15661|15890
8,81060000,81160000,121,64,path_328,15890|15661|15890
8,80375960,81060000,121,64,path_328,15890|15661|15890
8,80240038,80375960,121,64,path_328,15890|15661|15890
8,80090000,80240038,121,64,path_328,15890|15661|15890
8,80010000,80090000,121,64,path_328,15890|15661|15890
8,80010000,80090000,185,64,path_328,15890|15661|15890
8,80090000,80240038,185,64,path_328,15890|15661|15890
8,80240038,80375960,185,64,path_328,15890|15661|15890
8,80375960,81060000,185,64,path_328,15890|15661|15890
8,81060000,81160000,185,64,path_328,15890|15661|15890
8,81160000,81210000,185,64,path_328,15890|15661|15890
8,81210000,81380281,185,64,path_328,15890|15661|15890
8,81380281,81424710,185,64,path_328,15890|15661|15890
8,81424710,81754160,185,64,path_328,15890|15661|15890
8,81754160,81810000,185,64,path_328,15890|15661|15890
8,117062181,117257945,11,154,path_329,10321|12755
8,117257945,117603498,11,154,path_329,10321|12755
8,117603498,117770000,11,154,path_329,10321|12755
8,117770000,117962422,11,154,path_329,10321|12755
8,117962422,117990000,11,154,path_329,10321|12755
8,117990000,118060000,11,154,path_329,10321|12755
8,118060000,118145542,11,154,path_329,10321|12755
8,118145542,118200000,11,154,path_329,10321|12755
8,118200000,118320723,11,154,path_329,10321|12755
8,118320723,118350538,11,154,path_329,10321|12755
8,118350538,118490000,11,154,path_329,10321|12755
8,118490000,118640000,11,154,path_329,10321|12755
8,118640000,118680000,11,154,path_329,10321|12755
8,118680000,118750000,11,154,path_329,10321|12755
8,118750000,118921769,11,154,path_329,10321|12755
8,118921769,119370000,11,154,path_329,10321|12755
8,119370000,119440000,11,154,path_329,10321|12755
8,119440000,119580000,11,154,path_329,10321|12755
8,119580000,119611779,11,154,path_329,10321|12755
8,119611779,119980000,11,154,path_329,10321|12755
8,119980000,120100000,11,154,path_329,10321|12755
8,120100000,120151160,11,154,path_329,10321|12755
8,120151160,120275976,11,154,path_329,10321|12755
8,120275976,120334548,11,154,path_329,10321|12755
8,120334548,120380000,11,154,path_329,10321|12755
8,120380000,120497683,11,154,path_329,10321|12755
8,120497683,120530333,11,154,path_329,10321|12755
8,120530333,120560000,11,154,path_329,10321|12755
8,120560000,120600000,11,154,path_329,10321|12755
2,924015,3530000,0,44,path_330,excess|excess
2,0,924015,0,44,path_330,excess|excess
21,44690000,48129895,0,46,path_331,excess|excess
11,92876043,93950000,28,16,path_332,27211|excess
11,93950000,94000000,28,16,path_332,27211|excess
11,94000000,96290000,28,16,path_332,27211|excess
18,72330000,73216659,0,32,path_333,excess|excess
18,73216659,75720000,0,32,path_333,excess|excess
6,260000,380000,0,15,path_334,excess|6744
6,380000,1520000,0,15,path_334,excess|6744
6,1520000,1620000,0,15,path_334,excess|6744
6,1620000,1840000,0,15,path_334,excess|6744
6,1840000,2030000,0,15,path_334,excess|6744
6,2030000,2920134,0,15,path_334,excess|6744
6,2920134,3633170,0,15,path_334,excess|6744
6,32390000,32454685,16,22,path_335,6549|6498
6,32454685,32540729,16,22,path_335,6549|6498
6,32540729,34270000,16,22,path_335,6549|6498
6,34270000,35760703,16,22,path_335,6549|6498
8,72660000,72684808,12,27,path_336,16341|16163
8,72684808,72710000,12,27,path_336,16341|16163
8,72710000,74610000,12,27,path_336,16341|16163
8,74610000,75030000,12,27,path_336,16341|16163
8,75030000,75180000,86,27,path_336,16341|16163
8,75180000,75360000,86,27,path_336,16341|16163
8,75360000,75500000,86,27,path_336,16341|16163
8,75500000,75720000,86,27,path_336,16341|16163
8,75720000,76000000,86,27,path_336,16341|16163
X,6137575,7178196,35,10,path_337,26596|excess
X,3840000,6137575,35,10,path_337,26596|excess
8,104710000,108045556,0,20,path_338,27328|27324
5,39787717,43088963,50,11,path_339,27406|27346
17,37270000,38070000,24,67,path_340,27152|27154
17,38070000,38480000,24,67,path_340,27152|27154
17,38480000,39270000,24,67,path_340,27152|27154
17,39270000,39550000,24,67,path_340,27152|27154
17,39550000,40570000,24,67,path_340,27152|27154
8,79170000,79300000,121,12,path_341,15679|16013
8,78440000,79170000,121,12,path_341,15679|16013
8,78361099,78440000,121,12,path_341,15679|16013
8,78240000,78361099,121,12,path_341,15679|16013
8,78180000,78240000,121,12,path_341,15679|16013
8,78050000,78180000,121,12,path_341,15679|16013
8,77920000,78050000,121,12,path_341,15679|16013
8,77430000,77920000,121,12,path_341,15679|16013
8,77264027,77430000,121,12,path_341,15679|16013
8,76991507,77264027,121,12,path_341,15679|16013
8,76690000,76991507,121,12,path_341,15679|16013
8,76021453,76690000,121,12,path_341,15679|16013
8,76000000,76021453,121,12,path_341,15679|16013
8,90439955,90760000,0,26,path_342,15486|14782|15486
8,90190105,90439955,0,26,path_342,15486|14782|15486
8,89900000,90190105,0,26,path_342,15486|14782|15486
8,89805100,89900000,0,26,path_342,15486|14782|15486
8,89689566,89805100,0,26,path_342,15486|14782|15486
8,89618295,89689566,0,26,path_342,15486|14782|15486
8,89595125,89618295,0,26,path_342,15486|14782|15486
