chromosome,start,end,segmented_coverage
9,96070000,97010000,80
9,97010000,97510000,76
9,97510000,97660000,82
9,97660000,97920000,76
9,97920000,98070000,83
9,98070000,98590000,75
9,98590000,98780000,82
9,98780000,99500000,75
9,99500000,100660000,81
9,100660000,100820000,96
9,100820000,101870000,75
9,101870000,101920000,83
9,101920000,102270000,76
9,102270000,103020000,81
9,103020000,104680000,78
9,104680000,107590000,80
9,107590000,108050000,76
9,108050000,109820000,82
9,109820000,110160000,80
9,110160000,110550000,75
9,110550000,111920000,80
9,111920000,112290000,76
9,112290000,112470000,81
9,112470000,112650000,78
9,112650000,113120000,74
9,113120000,113930000,79
9,113930000,114220000,82
9,114220000,114450000,78
9,114450000,114550000,88
9,114550000,115820000,80
9,115820000,115870000,114
9,115870000,116450000,76
9,116450000,116630000,81
9,116630000,117530000,75
9,117530000,117660000,81
9,117660000,118250000,78
9,118250000,118910000,80
9,118910000,120110000,75
9,120110000,123360000,78
9,123360000,123470000,84
9,123470000,123720000,78
9,123720000,123960000,83
9,123960000,124100000,76
9,124100000,124230000,82
9,124230000,124290000,77
9,124290000,124590000,72
9,124590000,125160000,77
9,125160000,125540000,84
9,125540000,125720000,78
9,125720000,126060000,84
9,126060000,126240000,75
9,126240000,126690000,82
9,126690000,127280000,74
9,127280000,127530000,81
9,127530000,127640000,73
9,127640000,127950000,81
9,127950000,128210000,77
9,128210000,128730000,82
9,128730000,129570000,75
9,129570000,130120000,79
9,130120000,131570000,74
9,131570000,131630000,90
9,131630000,133060000,74
9,133060000,133080000,41
9,133080000,133220000,0
9,133220000,136410000,75
9,136410000,136460000,41
9,136460000,137040000,72
9,137040000,137090000,0
9,137090000,138900000,74
9,138900000,138950000,56
9,138950000,139170000,72
9,139170000,139220000,0
9,139220000,140400000,71
9,140400000,140460000,126
9,140460000,141160000,79
9,141160000,141213431,0
10,0,60000,0
10,60000,100000,88
10,100000,330000,104
10,330000,470000,94
10,470000,520000,111
10,520000,3100000,95
10,3100000,3170000,84
10,3170000,4390000,96
10,4390000,5510000,103
10,5510000,5710000,96
10,5710000,5850000,104
10,5850000,6180000,95
10,6180000,6280000,87
10,6280000,7800000,95
10,7800000,8070000,100
10,8070000,8120000,90
10,8120000,8480000,99
10,8480000,8580000,120
10,8580000,8800000,109
10,8800000,9120000,115
10,9120000,9280000,141
10,9280000,9540000,112
10,9540000,9860000,107
10,9860000,10070000,103
10,10070000,10520000,99
10,10520000,11510000,93
10,11510000,11690000,101
10,11690000,11960000,74
10,11960000,12070000,81
10,12070000,13530000,75
10,13530000,13660000,115
10,13660000,13680000,82
10,13680000,14680000,75
10,14680000,15070000,78
10,15070000,15610000,74
10,15610000,16360000,78
10,16360000,17060000,75
10,17060000,17780000,78
10,17780000,17970000,40
10,17970000,18020000,0
10,18020000,18220000,35
10,18220000,18840000,78
10,18840000,19410000,84
10,19410000,19500000,110
10,19500000,19800000,86
10,19800000,21430000,82
10,21430000,21570000,79
10,21570000,21780000,76
10,21780000,21860000,72
10,21860000,23430000,81
10,23430000,25470000,78
10,25470000,25960000,83
10,25960000,26500000,78
10,26500000,26550000,67
10,26550000,27600000,78
10,27600000,28910000,81
10,28910000,29110000,77
10,29110000,29740000,81
10,29740000,31510000,77
10,31510000,31870000,85
10,31870000,32740000,80
10,32740000,33230000,87
10,33230000,34520000,79
10,34520000,34860000,82
10,34860000,36920000,78
10,36920000,37110000,74
10,37110000,37530000,80
10,37530000,38390000,78
10,38390000,38690000,81
10,38690000,38770000,73
10,38770000,38820000,145
10,38820000,38870000,0
10,38870000,39070000,103
10,39070000,39160000,280
10,39160000,42350000,0
10,42350000,42410000,2262
10,42410000,42520000,94
10,42520000,42550000,3602
10,42550000,42590000,0
10,42590000,42680000,283
10,42680000,42820000,124
10,42820000,43530000,78
10,43530000,43970000,73
10,43970000,44830000,77
10,44830000,44900000,70
10,44900000,45340000,78
10,45340000,45500000,71
10,45500000,46230000,76
10,46230000,46290000,62
10,46290000,46430000,33
10,46430000,46480000,0
10,46480000,46540000,32
10,46540000,46710000,43
10,46710000,46890000,32
10,46890000,46940000,61
10,46940000,47150000,140
10,47150000,47330000,47
10,47330000,47430000,79
10,47430000,47520000,0
10,47520000,47800000,54
10,47800000,47890000,0
10,47890000,48060000,41
10,48060000,48110000,0
10,48110000,48300000,40
10,48300000,48660000,75
10,48660000,48750000,42
10,48750000,49000000,52
10,49000000,49100000,37
10,49100000,49190000,0
10,49190000,49390000,59
10,49390000,49650000,79
10,49650000,50660000,74
10,50660000,50710000,99
10,50710000,51140000,72
10,51140000,51190000,0
10,51190000,51350000,39
10,51350000,51400000,57
10,51400000,51450000,0
10,51450000,51640000,70
10,51640000,51720000,32
10,51720000,51870000,64
10,51870000,52000000,35
10,52000000,52370000,80
10,52370000,52550000,72
10,52550000,52890000,78
10,52890000,52940000,89
10,52940000,53800000,78
10,53800000,54610000,82
10,54610000,56440000,79
10,56440000,56490000,111
10,56490000,57780000,78
10,57780000,59210000,81
10,59210000,59790000,79
10,59790000,60850000,77
10,60850000,61130000,79
10,61130000,61190000,88
10,61190000,61780000,79
10,61780000,63540000,82
10,63540000,63870000,78
10,63870000,64000000,89
10,64000000,64370000,80
10,64370000,64920000,75
10,64920000,66690000,78
10,66690000,69520000,80
10,69520000,69650000,73
10,69650000,69920000,79
10,69920000,71980000,74
10,71980000,74140000,72
10,74140000,75350000,78
10,75350000,75770000,72
10,75770000,76110000,78
10,76110000,76410000,82
10,76410000,76780000,77
10,76780000,80650000,75
10,80650000,81080000,70
10,81080000,81320000,75
10,81320000,81570000,81
10,81570000,82370000,75
10,82370000,82530000,77
10,82530000,83410000,83
10,83410000,83620000,79
10,83620000,84630000,77
10,84630000,85690000,80
10,85690000,87740000,76
10,87740000,88190000,72
10,88190000,89160000,76
10,89160000,89230000,88
10,89230000,90550000,79
10,90550000,91320000,76
10,91320000,92530000,79
10,92530000,92970000,76
10,92970000,93940000,80
10,93940000,94610000,76
10,94610000,94820000,81
10,94820000,95400000,74
10,95400000,95500000,81
10,95500000,96340000,76
10,96340000,96960000,80
10,96960000,97370000,72
10,97370000,97970000,77
10,97970000,98280000,74
10,98280000,98340000,80
10,98340000,98630000,72
10,98630000,98740000,78
10,98740000,99870000,72
10,99870000,100010000,81
10,100010000,100240000,73
10,100240000,100410000,78
10,100410000,100990000,83
10,100990000,102380000,75
10,102380000,103100000,70
10,103100000,103300000,79
10,103300000,103610000,73
10,103610000,103810000,76
10,103810000,103920000,70
10,103920000,104140000,76
10,104140000,104680000,71
10,104680000,104950000,77
10,104950000,105680000,72
10,105680000,106010000,78
10,106010000,108040000,75
10,108040000,108330000,77
10,108330000,108810000,73
10,108810000,108930000,76
10,108930000,109670000,82
10,109670000,110630000,80
10,110630000,112610000,75
10,112610000,112830000,82
10,112830000,114080000,74
10,114080000,114140000,66
10,114140000,114220000,74
10,114220000,114490000,79
10,114490000,114670000,74
10,114670000,115300000,55
10,115300000,116860000,76
10,116860000,117460000,85
10,117460000,117670000,105
10,117670000,117710000,87
10,117710000,118050000,76
10,118050000,118200000,82
10,118200000,118640000,74
10,118640000,118890000,79
10,118890000,119730000,72
10,119730000,120320000,77
10,120320000,120400000,71
10,120400000,120490000,80
10,120490000,120620000,74
10,120620000,120650000,81
10,120650000,121490000,72
10,121490000,121970000,76
10,121970000,123500000,73
10,123500000,123730000,77
10,123730000,124140000,72
10,124140000,124210000,80
10,124210000,124440000,71
10,124440000,125110000,77
10,125110000,125870000,73
10,125870000,125920000,0
10,125920000,126960000,72
10,126960000,127570000,77
10,127570000,127620000,108
10,127620000,128620000,74
10,128620000,128760000,0
10,128760000,133380000,71
10,133380000,133430000,0
10,133430000,133680000,70
10,133680000,133730000,0
10,133730000,134830000,72
10,134830000,135250000,67
10,135250000,135440000,76
10,135440000,135534747,122
11,0,60000,0
11,60000,200000,71
11,200000,1160000,37
11,1160000,1210000,0
11,1210000,3270000,38
11,3270000,3360000,21
11,3360000,6280000,40
11,6280000,6690000,38
11,6690000,7430000,41
11,7430000,7720000,39
11,7720000,7980000,42
11,7980000,8240000,39
11,8240000,8400000,36
11,8400000,8550000,43
11,8550000,8630000,41
11,8630000,8770000,37
11,8770000,9810000,40
11,9810000,10290000,43
11,10290000,11810000,40
11,11810000,11950000,44
11,11950000,11980000,68
11,11980000,13510000,60
11,13510000,13670000,65
11,13670000,14610000,60
11,14610000,15070000,63
11,15070000,15260000,57
11,15260000,15580000,60
11,15580000,15630000,55
11,15630000,15860000,58
11,15860000,16000000,55
11,16000000,16070000,59
11,16070000,16760000,63
11,16760000,17720000,59
11,17720000,17810000,54
11,17810000,18490000,60
11,18490000,18580000,79
11,18580000,18860000,57
11,18860000,19200000,62
11,19200000,20190000,59
11,20190000,20530000,62
11,20530000,20700000,57
11,20700000,21260000,60
11,21260000,22290000,63
11,22290000,22890000,60
11,22890000,23970000,62
11,23970000,25220000,64
11,25220000,25810000,62
11,25810000,27990000,60
11,27990000,28450000,63
11,28450000,29670000,61
11,29670000,29720000,71
11,29720000,31800000,60
11,31800000,32610000,56
11,32610000,33390000,62
11,33390000,34390000,59
11,34390000,35930000,62
11,35930000,36520000,58
11,36520000,36970000,63
11,36970000,39140000,65
11,39140000,39580000,63
11,39580000,43660000,61
11,43660000,43870000,42
11,43870000,45820000,38
11,45820000,45960000,92
11,45960000,46140000,106
11,46140000,46760000,95
11,46760000,46890000,102
11,46890000,46960000,94
11,46960000,47160000,103
11,47160000,48210000,95
11,48210000,48340000,108
11,48340000,48390000,165
11,48390000,48730000,105
11,48730000,48970000,143
11,48970000,50030000,100
11,50030000,50320000,95
11,50320000,50620000,110
11,50620000,50670000,129
11,50670000,50790000,158
11,50790000,51090000,0
11,51090000,51600000,45
11,51600000,54690000,0
11,54690000,54800000,31
11,54800000,54880000,47
11,54880000,55030000,60
11,55030000,56880000,42
11,56880000,57570000,37
11,57570000,57970000,40
11,57970000,58200000,43
11,58200000,59450000,40
11,59450000,59630000,77
11,59630000,60470000,81
11,60470000,60970000,75
11,60970000,61020000,47
11,61020000,62770000,75
11,62770000,62800000,80
11,62800000,63220000,87
11,63220000,63270000,80
11,63270000,65190000,74
11,65190000,65840000,91
11,65840000,65980000,100
11,65980000,66370000,91
11,66370000,66650000,114
11,66650000,66760000,92
11,66760000,66850000,110
11,66850000,68260000,94
11,68260000,68390000,102
11,68390000,69090000,95
11,69090000,69140000,0
11,69140000,69730000,90
11,69730000,69780000,0
11,69780000,72570000,95
11,72570000,72850000,107
11,72850000,73160000,95
11,73160000,73280000,104
11,73280000,73730000,97
11,73730000,74140000,105
11,74140000,74470000,99
11,74470000,74840000,103
11,74840000,75010000,96
11,75010000,75140000,115
11,75140000,75230000,96
11,75230000,75300000,90
11,75300000,75610000,99
11,75610000,75820000,108
11,75820000,75850000,103
11,75850000,76040000,92
11,76040000,76310000,103
11,76310000,76580000,96
11,76580000,76740000,105
11,76740000,76920000,93
11,76920000,77180000,103
11,77180000,77370000,96
11,77370000,77720000,103
11,77720000,77940000,95
11,77940000,78360000,103
11,78360000,79220000,97
11,79220000,79400000,101
11,79400000,80060000,103
11,80060000,80880000,107
11,80880000,80950000,101
11,80950000,81230000,82
11,81230000,84220000,102
11,84220000,85290000,109
11,85290000,86570000,103
11,86570000,86750000,40
11,86750000,87600000,42
11,87600000,87690000,39
11,87690000,87740000,0
11,87740000,89600000,41
11,89600000,89660000,48
11,89660000,89720000,29
11,89720000,91790000,42
11,91790000,92870000,39
11,92870000,93210000,43
11,93210000,93700000,40
11,93700000,93940000,42
11,93940000,93990000,64
11,93990000,96290000,41
11,96290000,96430000,0
11,96430000,111060000,41
11,111060000,112590000,40
11,112590000,114170000,37
11,114170000,114340000,40
11,114340000,114400000,43
11,114400000,114500000,49
11,114500000,117130000,39
11,117130000,117230000,75
11,117230000,117380000,91
11,117380000,118050000,112
11,118050000,118460000,120
11,118460000,118500000,107
11,118500000,118740000,115
11,118740000,118990000,108
11,118990000,119380000,76
11,119380000,120130000,38
11,120130000,122410000,40
11,122410000,123670000,38
11,123670000,124460000,41
11,124460000,124770000,38
11,124770000,124940000,41
11,124940000,125400000,37
11,125400000,125580000,40
11,125580000,125730000,44
11,125730000,125950000,40
11,125950000,127030000,37
11,127030000,127500000,39
11,127500000,128150000,40
11,128150000,128830000,38
11,128830000,128930000,42
11,128930000,129130000,45
11,129130000,129680000,41
11,129680000,134950000,39
11,134950000,135006516,0
12,0,140000,0
12,140000,200000,77
12,200000,350000,56
12,350000,1150000,60
12,1150000,1570000,64
12,1570000,2160000,60
12,2160000,4570000,57
12,4570000,4670000,64
12,4670000,4870000,59
12,4870000,5210000,56
12,5210000,6220000,58
12,6220000,7080000,55
12,7080000,7190000,58
12,7190000,7240000,0
12,7240000,7360000,56
12,7360000,7740000,65
12,7740000,8210000,56
12,8210000,8370000,61
12,8370000,8540000,56
12,8540000,8590000,17
12,8590000,8660000,62
12,8660000,9110000,57
12,9110000,9430000,62
12,9430000,9630000,57
12,9630000,9730000,8
12,9730000,10100000,62
12,10100000,10330000,59
12,10330000,10390000,52
12,10390000,10490000,59
12,10490000,11500000,63
12,11500000,11550000,28
12,11550000,14140000,60
12,14140000,14930000,61
12,14930000,17340000,63
12,17340000,19180000,61
12,19180000,21100000,59
12,21100000,25290000,61
12,25290000,25570000,62
12,25570000,26000000,66
12,26000000,27840000,63
12,27840000,27970000,58
12,27970000,29260000,62
12,29260000,30900000,60
12,30900000,32280000,58
12,32280000,33050000,61
12,33050000,33160000,93
12,33160000,34100000,107
12,34100000,34350000,85
12,34350000,34510000,77
12,34510000,34830000,88
12,34830000,34860000,262
12,34860000,37850000,0
12,37850000,37990000,77
12,37990000,38150000,151
12,38150000,38420000,95
12,38420000,38560000,76
12,38560000,39190000,81
12,39190000,39510000,78
12,39510000,40100000,82
12,40100000,40150000,89
12,40150000,40250000,116
12,40250000,40320000,83
12,40320000,40400000,42
12,40400000,41990000,81
12,41990000,43250000,78
12,43250000,44570000,81
12,44570000,46560000,83
12,46560000,46610000,112
12,46610000,47560000,86
12,47560000,48020000,83
12,48020000,48090000,89
12,48090000,48440000,77
12,48440000,49020000,83
12,49020000,49360000,77
12,49360000,49490000,72
12,49490000,49660000,78
12,49660000,51590000,97
12,51590000,51800000,92
12,51800000,52200000,100
12,52200000,52490000,91
12,52490000,53240000,98
12,53240000,53480000,113
12,53480000,54330000,96
12,54330000,54360000,88
12,54360000,55050000,75
12,55050000,56040000,85
12,56040000,56170000,74
12,56170000,56290000,90
12,56290000,57190000,76
12,57190000,57390000,83
12,57390000,58030000,75
12,58030000,58070000,84
12,58070000,58300000,96
12,58300000,60090000,84
12,60090000,61330000,109
12,61330000,62160000,105
12,62160000,62200000,144
12,62200000,62790000,125
12,62790000,62840000,148
12,62840000,63010000,124
12,63010000,63330000,118
12,63330000,64680000,123
12,64680000,64800000,115
12,64800000,64910000,124
12,64910000,65180000,115
12,65180000,65630000,124
12,65630000,65870000,103
12,65870000,67470000,98
12,67470000,67640000,103
12,67640000,69570000,100
12,69570000,70310000,103
12,70310000,73700000,100
12,73700000,74410000,103
12,74410000,74800000,107
12,74800000,75600000,110
12,75600000,75940000,106
12,75940000,76300000,100
12,76300000,76710000,97
12,76710000,76940000,103
12,76940000,77160000,97
12,77160000,78920000,101
12,78920000,79840000,106
12,79840000,79880000,120
12,79880000,79970000,98
12,79970000,80150000,125
12,80150000,83050000,104
12,83050000,86270000,101
12,86270000,87000000,81
12,87000000,87910000,84
12,87910000,89370000,87
12,89370000,89740000,84
12,89740000,89810000,77
12,89810000,89920000,83
12,89920000,90730000,85
12,90730000,92330000,83
12,92330000,92810000,81
12,92810000,93270000,83
12,93270000,96950000,79
12,96950000,97820000,82
12,97820000,98290000,86
12,98290000,98830000,82
12,98830000,99050000,77
12,99050000,99680000,81
12,99680000,100270000,84
12,100270000,100500000,81
12,100500000,100600000,75
12,100600000,101020000,80
12,101020000,101110000,99
12,101110000,101660000,82
12,101660000,102350000,78
12,102350000,102790000,84
12,102790000,103420000,79
12,103420000,103880000,84
12,103880000,103920000,78
12,103920000,104010000,83
12,104010000,104370000,79
12,104370000,104530000,84
12,104530000,104830000,78
12,104830000,105160000,75
12,105160000,105350000,85
12,105350000,107710000,80
12,107710000,107870000,74
12,107870000,108010000,79
12,108010000,108080000,74
12,108080000,108410000,80
12,108410000,109370000,75
12,109370000,109420000,0
12,109420000,110450000,76
12,110450000,110560000,58
12,110560000,110680000,62
12,110680000,111270000,57
12,111270000,111870000,73
12,111870000,112010000,86
12,112010000,113470000,78
12,113470000,114500000,72
12,114500000,114600000,79
12,114600000,114770000,76
12,114770000,114930000,71
12,114930000,115070000,77
12,115070000,115320000,71
12,115320000,116390000,77
12,116390000,116680000,85
12,116680000,116770000,82
12,116770000,118620000,76
12,118620000,118770000,82
12,118770000,120620000,76
12,120620000,120790000,92
12,120790000,121210000,74
12,121210000,121340000,80
12,121340000,122530000,74
12,122530000,122580000,0
12,122580000,124810000,75
12,124810000,125070000,71
12,125070000,125820000,74
12,125820000,126160000,78
12,126160000,127590000,75
12,127590000,129250000,72
12,129250000,129520000,67
12,129520000,131200000,72
12,131200000,132710000,75
12,132710000,132800000,0
12,132800000,133500000,74
12,133500000,133680000,21
12,133680000,133851895,73
13,0,19020000,0
13,19020000,22850000,79
13,22850000,24520000,82
13,24520000,25240000,79
13,25240000,25330000,72
13,25330000,26770000,78
13,26770000,26980000,83
13,26980000,27250000,79
13,27250000,27630000,75
13,27630000,27740000,81
13,27740000,27960000,75
13,27960000,28280000,80
13,28280000,28620000,73
13,28620000,29470000,77
13,29470000,29920000,81
13,29920000,30330000,78
13,30330000,30400000,87
13,30400000,30900000,80
13,30900000,31790000,77
13,31790000,32680000,80
13,32680000,34360000,83
13,34360000,34900000,85
13,34900000,35520000,81
13,35520000,36220000,83
13,36220000,36570000,79
13,36570000,36890000,83
13,36890000,38350000,79
13,38350000,39730000,82
13,39730000,39910000,80
13,39910000,40240000,77
13,40240000,40380000,84
13,40380000,40630000,79
13,40630000,41390000,76
13,41390000,42150000,81
13,42150000,42900000,83
13,42900000,44000000,79
13,44000000,44710000,82
13,44710000,46030000,78
13,46030000,46250000,83
13,46250000,46590000,79
13,46590000,47100000,102
13,47100000,48120000,140
13,48120000,48810000,58
13,48810000,50060000,61
13,50060000,50600000,59
13,50600000,51540000,62
13,51540000,51920000,59
13,51920000,52360000,63
13,52360000,53310000,60
13,53310000,54090000,58
13,54090000,57700000,60
13,57700000,57750000,86
13,57750000,57800000,44
13,57800000,60320000,60
13,60320000,86770000,42
13,86770000,86910000,0
13,86910000,94800000,40
13,94800000,96170000,39
13,96170000,96340000,40
13,96340000,97760000,42
13,97760000,98690000,40
13,98690000,99410000,38
13,99410000,100220000,40
13,100220000,100590000,38
13,100590000,100660000,34
13,100660000,101080000,39
13,101080000,101330000,37
13,101330000,103070000,39
13,103070000,112360000,40
13,112360000,112500000,0
13,112500000,112930000,37
13,112930000,112980000,80
13,112980000,114330000,38
13,114330000,114420000,0
13,114420000,114640000,37
13,114640000,114730000,0
13,114730000,115110000,33
13,115110000,115169878,0
14,0,19000000,0
14,19000000,19060000,264
14,19060000,19130000,155
14,19130000,19200000,97
14,19200000,19320000,108
14,19320000,19370000,88
14,19370000,19730000,133
14,19730000,19790000,79
14,19790000,20180000,135
14,20180000,20680000,106
14,20680000,22120000,99
14,22120000,22850000,109
14,22850000,23140000,100
14,23140000,23200000,109
14,23200000,23540000,95
14,23540000,23770000,101
14,23770000,24060000,95
14,24060000,24520000,107
14,24520000,24910000,95
14,24910000,25260000,106
14,25260000,26030000,103
14,26030000,27070000,106
14,27070000,27960000,110
14,27960000,28580000,116
14,28580000,29180000,110
14,29180000,30650000,103
14,30650000,30860000,121
14,30860000,31150000,107
14,31150000,31170000,88
14,31170000,31430000,107
14,31430000,31560000,99
14,31560000,31620000,107
14,31620000,31760000,97
14,31760000,33860000,104
14,33860000,34230000,108
14,34230000,34930000,103
14,34930000,35580000,100
14,35580000,35630000,86
14,35630000,35700000,108
14,35700000,35940000,112
14,35940000,36260000,122
14,36260000,36970000,116
14,36970000,37140000,108
14,37140000,37870000,118
14,37870000,38030000,125
14,38030000,38180000,167
14,38180000,38660000,121
14,38660000,38730000,112
14,38730000,39540000,120
14,39540000,39760000,113
14,39760000,41610000,121
14,41610000,41670000,56
14,41670000,43300000,122
14,43300000,44850000,127
14,44850000,45430000,121
14,45430000,46310000,118
14,46310000,48270000,115
14,48270000,48650000,119
14,48650000,48740000,112
14,48740000,49960000,119
14,49960000,50870000,112
14,50870000,51130000,121
14,51130000,52600000,114
14,52600000,52810000,117
14,52810000,53130000,122
14,53130000,53500000,114
14,53500000,53610000,122
14,53610000,53710000,134
14,53710000,53910000,118
14,53910000,57120000,114
14,57120000,57410000,106
14,57410000,60260000,113
14,60260000,61520000,118
14,61520000,64950000,115
14,64950000,65070000,130
14,65070000,65110000,118
14,65110000,65880000,110
14,65880000,66250000,120
14,66250000,66860000,114
14,66860000,67850000,120
14,67850000,68170000,110
14,68170000,68330000,117
14,68330000,68700000,122
14,68700000,68950000,116
14,68950000,69490000,110
14,69490000,71380000,114
14,71380000,71570000,125
14,71570000,72880000,115
14,72880000,73750000,109
14,73750000,73920000,115
14,73920000,73990000,108
14,73990000,74040000,52
14,74040000,74680000,111
14,74680000,75130000,106
14,75130000,76170000,112
14,76170000,76380000,118
14,76380000,76770000,112
14,76770000,77710000,106
14,77710000,78210000,112
14,78210000,78770000,107
14,78770000,80330000,111
14,80330000,81670000,117
14,81670000,85800000,114
14,85800000,86300000,110
14,86300000,88370000,114
14,88370000,88650000,119
14,88650000,88810000,111
14,88810000,88940000,122
14,88940000,89080000,112
14,89080000,89240000,121
14,89240000,89360000,116
14,89360000,89750000,110
14,89750000,89980000,101
14,89980000,90270000,107
14,90270000,91320000,111
14,91320000,91510000,120
14,91510000,92000000,108
14,92000000,92300000,119
14,92300000,92430000,109
14,92430000,92490000,117
14,92490000,93240000,107
14,93240000,93360000,117
14,93360000,93710000,106
14,93710000,93840000,116
14,93840000,94000000,121
14,94000000,94170000,114
14,94170000,94650000,106
14,94650000,94810000,122
14,94810000,95550000,111
14,95550000,95650000,119
14,95650000,95750000,111
14,95750000,96180000,107
14,96180000,96740000,112
14,96740000,96820000,122
14,96820000,96890000,111
14,96890000,97040000,124
14,97040000,97270000,110
14,97270000,97350000,119
14,97350000,97390000,112
14,97390000,100160000,108
14,100160000,100560000,114
14,100560000,100820000,104
14,100820000,101000000,112
14,101000000,101380000,102
14,101380000,101470000,124
14,101470000,102460000,108
14,102460000,102510000,145
14,102510000,106080000,108
14,106080000,106240000,174
14,106240000,106530000,114
14,106530000,106570000,57
14,106570000,106780000,118
14,106780000,106830000,220
14,106830000,107290000,116
14,107290000,107349540,0
15,0,20000000,0
15,20000000,20040000,185
15,20040000,20100000,92
15,20100000,20150000,167
15,20150000,20230000,69
15,20230000,20390000,88
15,20390000,20630000,176
15,20630000,20830000,71
15,20830000,20890000,159
15,20890000,20940000,0
15,20940000,21400000,97
15,21400000,21880000,0
15,21880000,21940000,157
15,21940000,22180000,110
15,22180000,22210000,62
15,22210000,22260000,0
15,22260000,22300000,63
15,22300000,22600000,110
15,22600000,22650000,0
15,22650000,23280000,57
15,23280000,23520000,68
15,23520000,23570000,0
15,23570000,23680000,53
15,23680000,24480000,59
15,24480000,24530000,53
15,24530000,25040000,59
15,25040000,25500000,56
15,25500000,25840000,59
15,25840000,26510000,55
15,26510000,28630000,58
15,28630000,28700000,51
15,28700000,28750000,78
15,28750000,28810000,58
15,28810000,28900000,66
15,28900000,29160000,58
15,29160000,29210000,0
15,29210000,29440000,55
15,29440000,30370000,59
15,30370000,30440000,50
15,30440000,30670000,60
15,30670000,30900000,53
15,30900000,31370000,60
15,31370000,31820000,56
15,31820000,32510000,59
15,32510000,32560000,66
15,32560000,32830000,56
15,32830000,33580000,60
15,33580000,33630000,72
15,33630000,34650000,59
15,34650000,34700000,47
15,34700000,34830000,22
15,34830000,34880000,44
15,34880000,35280000,61
15,35280000,35390000,56
15,35390000,39020000,61
15,39020000,39450000,64
15,39450000,39600000,67
15,39600000,40160000,63
15,40160000,40530000,61
15,40530000,42460000,57
15,42460000,42670000,62
15,42670000,43030000,58
15,43030000,43490000,61
15,43490000,44240000,57
15,44240000,45350000,60
15,45350000,45500000,54
15,45500000,46270000,58
15,46270000,47350000,61
15,47350000,47470000,65
15,47470000,48420000,59
15,48420000,48500000,64
15,48500000,48830000,60
15,48830000,49650000,63
15,49650000,49740000,69
15,49740000,50450000,227
15,50450000,50640000,216
15,50640000,51720000,179
15,51720000,51910000,192
15,51910000,52120000,183
15,52120000,52590000,174
15,52590000,53050000,182
15,53050000,53100000,159
15,53100000,53390000,182
15,53390000,54410000,175
15,54410000,54560000,184
15,54560000,55220000,100
15,55220000,56150000,97
15,56150000,57060000,102
15,57060000,57520000,60
15,57520000,57570000,72
15,57570000,57720000,55
15,57720000,58250000,59
15,58250000,59420000,61
15,59420000,62140000,59
15,62140000,62350000,64
15,62350000,63020000,58
15,63020000,63800000,96
15,63800000,64120000,102
15,64120000,64960000,96
15,64960000,65210000,90
15,65210000,65570000,95
15,65570000,65730000,90
15,65730000,65830000,96
15,65830000,66200000,100
15,66200000,67490000,93
15,67490000,68090000,101
15,68090000,69460000,95
15,69460000,69560000,107
15,69560000,70620000,95
15,70620000,74410000,117
15,74410000,75540000,110
15,75540000,75590000,157
15,75590000,76060000,110
15,76060000,76350000,121
15,76350000,76500000,110
15,76500000,77790000,121
15,77790000,79390000,111
15,79390000,82590000,115
15,82590000,82830000,59
15,82830000,82880000,0
15,82880000,83210000,60
15,83210000,83790000,112
15,83790000,83950000,123
15,83950000,84580000,116
15,84580000,84820000,123
15,84820000,84960000,107
15,84960000,84980000,66
15,84980000,85030000,0
15,85030000,85060000,69
15,85060000,85180000,113
15,85180000,85520000,134
15,85520000,85730000,121
15,85730000,85820000,99
15,85820000,85860000,116
15,85860000,85930000,112
15,85930000,86280000,119
15,86280000,86430000,109
15,86430000,86630000,115
15,86630000,87390000,121
15,87390000,87650000,151
15,87650000,88040000,129
15,88040000,88440000,122
15,88440000,91600000,112
15,91600000,91760000,117
15,91760000,91860000,120
15,91860000,92080000,128
15,92080000,92260000,123
15,92260000,93430000,114
15,93430000,93570000,121
15,93570000,94050000,109
15,94050000,95300000,115
15,95300000,95780000,120
15,95780000,96010000,116
15,96010000,96410000,122
15,96410000,96640000,117
15,96640000,96860000,115
15,96860000,96910000,95
15,96910000,99690000,113
15,99690000,100450000,119
15,100450000,102290000,114
15,102290000,102520000,139
15,102520000,102531392,42
16,0,60000,0
16,60000,1090000,73
16,1090000,1560000,69
16,1560000,3250000,72
16,3250000,4300000,76
16,4300000,5310000,73
16,5310000,5380000,80
16,5380000,7880000,73
16,7880000,8640000,77
16,8640000,8690000,0
16,8690000,9280000,75
16,9280000,10270000,78
16,10270000,10480000,75
16,10480000,10580000,85
16,10580000,13580000,76
16,13580000,14170000,80
16,14170000,14310000,87
16,14310000,14370000,82
16,14370000,15030000,77
16,15030000,15120000,144
16,15120000,15220000,81
16,15220000,15300000,76
16,15300000,15400000,68
16,15400000,15590000,76
16,15590000,16170000,56
16,16170000,16380000,75
16,16380000,16710000,82
16,16710000,18600000,75
16,18600000,18730000,88
16,18730000,18790000,65
16,18790000,20890000,77
16,20890000,20940000,90
16,20940000,21410000,77
16,21410000,21510000,100
16,21510000,21600000,136
16,21600000,21740000,78
16,21740000,21850000,92
16,21850000,21950000,106
16,21950000,22100000,82
16,22100000,22340000,74
16,22340000,22450000,79
16,22450000,22550000,109
16,22550000,22620000,130
16,22620000,22710000,151
16,22710000,25390000,76
16,25390000,25510000,86
16,25510000,28690000,75
